CustomerID,PhoneNum,Email,,State,Country,Gender,Upd_JoinDate,Upd_LastPurchDate,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Upd_AccCreationDate,AccountStatus,Upd_LastUpdateDate,Updated_Referrer_Id,Domain of mail,Sum of Age,Sum of TotalSpent,Sum of LoyaltyPoints,Sum of PurchaseFrequency,Sum of FeedbackRating,Sum of OrderWise
Cust_114,370-459-6335,barry.gardner@outlook.com,,Maryland,Guyana,Other,23-Oct-24,27-Aug-24,Silver,Credit Card,Others,02-Mar-24,Active,05-Apr-24,Cust_1305,outlook.com,64,7856.96,113,9,2.9,114
Cust_115,953-473-2150,lisa.montgomery@yahoo.com,,South Dakota,Heard Island and McDonald Islands,Female,23-Oct-24,23-Oct-24,Gold,Debit Card,Single,23-Oct-24,Active,14-Jun-24,Cust_115,yahoo.com,44,8972.82,278,6,1.5,115
Cust_116,346-759-1444,jeremy.sanders@gmail.com,,Indiana,Mayotte,Male,21-Feb-24,12-Apr-24,Bronze,PayPal,Married,31-Jan-24,Active,18-Feb-24,Cust_9714,gmail.com,52,8815.31,328,6,2.9,116
Cust_117,601-626-6463,sarah.graham@yahoo.com,,New York,Estonia,Female,10-Sep-24,23-Oct-24,Gold,Credit Card,Single,16-Feb-24,Active,31-May-24,Cust_117,yahoo.com,47,1182.03,106,6,3.1,117
Cust_118,403-337-0304,andrew.rocha@gmail.com,,Texas,Azerbaijan,Female,16-Jul-24,23-Oct-24,Gold,Debit Card,Single,23-Oct-24,Active,03-Apr-24,Cust_118,gmail.com,44,8546.81,242,6,1,118
Cust_119,951-232-7200,chad.henry@gmail.com,,Oregon,North Macedonia,Other,01-Jul-24,23-Oct-24,Platinum,Cash,Divorced,04-Aug-24,Inactive,19-Feb-24,Cust_8079,gmail.com,19,916.13,348,7,2.9,119
Cust_120,999-703-7729,james.taylor@yahoo.com,,Wisconsin,Haiti,Other,04-Jun-24,23-Oct-24,Silver,Debit Card,Others,23-Oct-24,Active,15-Jun-24,Cust_120,yahoo.com,19,7520.07,417,6,1.5,120
Cust_121,540-255-8921,jason.rodriguez@outlook.com,,Georgia,New Zealand,Other,14-Jun-24,23-Oct-24,Silver,Credit Card,Others,05-Feb-24,Active,30-Jul-24,Cust_121,outlook.com,21,1640.56,448,9,2.9,121
Cust_122,807-239-4136,terri.richardson@yahoo.com,,Alaska,Panama,Female,23-Oct-24,06-Feb-24,Gold,PayPal,Married,18-Jan-24,Active,21-Sep-24,Cust_9422,yahoo.com,44,8644.3,21,6,2.9,122
Cust_123,489-385-7991,sarah.young@gmail.com,,South Carolina,San Marino,Other,24-Jun-24,30-Aug-24,Bronze,PayPal,Single,27-Apr-24,Active,22-Jul-24,Cust_6537,gmail.com,56,7571.72,250,2,2.9,123
Cust_124,371-916-9711,mercedes.pope@yahoo.com,,Kentucky,Gabon,Female,23-Oct-24,19-Apr-24,Bronze,Debit Card,Divorced,23-Oct-24,Active,20-Apr-24,Cust_4277,yahoo.com,44,3570.38,357,11,4.8,124
Cust_125,248-901-4643,stephanie.scott@outlook.com,,Wisconsin,Nauru,Female,23-Oct-24,23-Oct-24,Gold,Debit Card,Others,23-Oct-24,Inactive,04-Oct-24,Cust_125,outlook.com,44,2499.36,250,6,4.8,125
Cust_126,123-679-0184,jacob.chapman@gmail.com,,Colorado,Syrian Arab Republic,Female,23-Oct-24,14-Sep-24,Gold,PayPal,Divorced,23-Oct-24,Active,06-Sep-24,Cust_126,gmail.com,44,7097.68,382,1,5,126
Cust_127,001-929-9994,dean.marshall@gmail.com,,North Dakota,Paraguay,Female,03-May-24,23-Oct-24,Bronze,PayPal,Divorced,23-Oct-24,Active,06-Jun-24,Cust_127,gmail.com,66,265.08,101,3,2.9,127
Cust_128,723-328-9543,michael.donaldson@gmail.com,,Idaho,Belize,Male,23-Oct-24,23-Oct-24,Silver,PayPal,Married,23-Oct-24,Active,27-Sep-24,Cust_128,gmail.com,44,9642.66,231,5,1.1,128
Cust_129,964-755-6148,tyler.thornton@outlook.com,,Louisiana,Martinique,Other,09-Apr-24,23-Oct-24,Others,Debit Card,Divorced,16-Aug-24,Inactive,03-Feb-24,Cust_9047,outlook.com,35,7198.41,250,8,2.9,129
Cust_130,382-690-9143,wayne.saunders@gmail.com,,New Hampshire,Slovenia,Female,23-Oct-24,23-Oct-24,Platinum,Credit Card,Divorced,25-May-24,Active,30-Sep-24,Cust_76,gmail.com,62,261.84,250,12,3.4,130
Cust_131,153-725-9276,michael.ward@gmail.com,,Indiana,Ireland,Male,23-Oct-24,24-Aug-24,Others,Credit Card,Divorced,03-Mar-24,Active,26-Feb-24,Cust_131,gmail.com,20,6731.89,207,6,2.9,131
Cust_132,265-7-,caleb.osborne@outlook.com,,Kentucky,Barbados,Male,23-Oct-24,31-Mar-24,Silver,Cash,Divorced,23-Oct-24,Inactive,13-Apr-24,Cust_132,outlook.com,44,2814.41,485,1,1.7,132
Cust_133,876-529-6590,tracie.dunn@yahoo.com,,Missouri,Tanzania,Male,23-Oct-24,29-Jan-24,Bronze,Cash,Single,18-Sep-24,Active,01-Mar-24,Cust_133,yahoo.com,44,7663.98,68,2,2.9,133
Cust_134,499-970-6369,nicole.hawkins@yahoo.com,,Maryland,Sierra Leone,Male,27-Aug-24,19-Jul-24,Platinum,Debit Card,Married,28-Jul-24,Inactive,02-Jul-24,Cust_8960,yahoo.com,65,5988.31,250,12,2.9,134
Cust_135,628-452-0639,john.bradley@outlook.com,,New York,Senegal,Male,12-Oct-24,23-Oct-24,Others,Cash,Single,23-Oct-24,Active,28-Jan-24,Cust_7247,outlook.com,39,7445.11,326,6,2,135
Cust_136,477-606-1488,james.scott@gmail.com,,New Hampshire,Netherlands,Other,06-Mar-24,14-Mar-24,Silver,Debit Card,Others,23-Oct-24,Active,24-Feb-24,Cust_508,gmail.com,48,867.56,250,6,3.9,136
Cust_137,397-723-3524,james.ortiz@outlook.com,,Georgia,Iraq,Male,23-Oct-24,23-Mar-24,Bronze,Debit Card,Divorced,23-Oct-24,Inactive,23-Apr-24,Cust_6127,outlook.com,44,7282.47,250,6,4.6,137
Cust_138,824-525-3588,jennifer.holden@gmail.com,,Michigan,Cook Islands,Other,23-Oct-24,02-Jun-24,Bronze,Cash,Married,10-Sep-24,Inactive,17-May-24,Cust_2299,gmail.com,36,8798.11,250,6,2.9,138
Cust_139,001-925-8198,james.barton@gmail.com,,Colorado,Latvia,Other,23-Oct-24,27-Jan-24,Gold,Cash,Others,23-Oct-24,Active,08-Mar-24,Cust_946,gmail.com,44,5273.72,241,6,2,139
Cust_140,613-815-5035,austin.martin@yahoo.com,,New Mexico,Singapore,Other,24-May-24,28-Jul-24,Bronze,Cash,Married,23-Oct-24,Active,12-Aug-24,Cust_140,yahoo.com,44,4502.25,250,6,3.7,140
Cust_141,337-670-7055,elizabeth.stewart@gmail.com,,Mississippi,Jordan,Female,04-Jan-24,01-Aug-24,Others,Debit Card,Others,23-Oct-24,Inactive,15-Apr-24,Cust_7486,gmail.com,44,6526.34,120,2,2.9,141
Cust_142,948-610-2363,brendan.smith@outlook.com,,South Carolina,Macao,Female,03-May-24,23-Oct-24,Bronze,Cash,Married,06-Sep-24,Active,12-Sep-24,Cust_142,outlook.com,44,6619.55,433,8,3.3,142
Cust_143,995-492-8375,luis.williams@gmail.com,,Alaska,Czech Republic,Male,07-Oct-24,21-Jul-24,Silver,Debit Card,Married,23-Oct-24,Active,06-Jun-24,Cust_143,gmail.com,44,4908.63,250,6,2.9,143
Cust_144,001-526-4955,frances.wu@gmail.com,,Delaware,Wallis and Futuna,Female,23-Oct-24,16-Mar-24,Gold,Cash,Single,23-Oct-24,Inactive,05-Jul-24,Cust_7145,gmail.com,30,7723.65,245,6,3.6,144
Cust_145,770-880-7093,bradley.gordon@yahoo.com,,Montana,Saint Pierre and Miquelon,Female,23-Oct-24,23-Oct-24,Others,Credit Card,Divorced,25-Sep-24,Active,18-Jul-24,Cust_145,yahoo.com,44,7532.13,250,6,2.9,145
Cust_146,570-427-5695,david.sellers@gmail.com,,North Dakota,Saint Martin,Other,23-Oct-24,05-Jul-24,Bronze,PayPal,Divorced,08-Jul-24,Active,18-Jun-24,Cust_6302,gmail.com,44,6656.44,250,6,2.9,146
Cust_147,001-866-7227,craig.compton@gmail.com,,Massachusetts,Saudi Arabia,Other,23-Oct-24,23-Oct-24,Others,Credit Card,Married,23-Oct-24,Inactive,20-Jan-24,Cust_147,gmail.com,44,6651.21,250,6,2.9,147
Cust_148,632-830-0911,amy.rodriguez@gmail.com,,Idaho,Sweden,Female,23-Oct-24,31-Jul-24,Others,PayPal,Married,23-Oct-24,Active,23-Aug-24,Cust_148,gmail.com,44,8276.82,250,6,2.9,148
Cust_149,907-845-3254,melinda.jones@outlook.com,,Montana,South Georgia and the South Sandwich Islands,Male,23-Oct-24,23-Oct-24,Others,Debit Card,Others,23-Oct-24,Inactive,05-Jun-24,Cust_352,outlook.com,66,4056.82,249,6,2.9,149
Cust_150,001-868-9577,alexander.mcdonald@yahoo.com,,California,Trinidad and Tobago,Male,06-Aug-24,23-Oct-24,Bronze,Credit Card,Others,23-Oct-24,Active,23-Sep-24,Cust_150,yahoo.com,48,1454.38,498,6,4.1,150
Cust_151,349-256-1256,anthony.ochoa@gmail.com,,Michigan,Estonia,Male,19-Sep-24,03-May-24,Bronze,Debit Card,Others,23-Oct-24,Inactive,31-Jul-24,Cust_6297,gmail.com,44,4744.09,250,12,2.9,151
Cust_152,001-214-3120,brett.gray@gmail.com,,Idaho,Mayotte,Male,23-Oct-24,26-Sep-24,Bronze,Credit Card,Single,23-Oct-24,Active,11-Sep-24,Cust_152,gmail.com,27,838.48,307,6,2.9,152
Cust_153,890-525-4553,michelle.gonzalez@outlook.com,,New Hampshire,Australia,Female,17-Jul-24,21-Jan-24,Gold,Debit Card,Single,23-Oct-24,Inactive,03-Jan-24,Cust_153,outlook.com,44,8603.48,244,3,2.9,153
Cust_154,001-736-8189,sabrina.fernandez@outlook.com,,New Mexico,Belarus,Female,23-Oct-24,23-Oct-24,Others,Cash,Married,03-Oct-24,Active,04-Feb-24,Cust_154,outlook.com,44,3797.53,47,6,2.9,154
Cust_155,577-821-6619,corey.walters@gmail.com,,Pennsylvania,Christmas Island,Male,05-May-24,23-Oct-24,Bronze,Cash,Others,07-Aug-24,Active,26-Feb-24,Cust_155,gmail.com,66,2988.26,250,7,2.9,155
Cust_156,966-967-9984,jeffrey.morgan@gmail.com,,Arkansas,Rwanda,Other,23-Oct-24,23-Oct-24,Bronze,Credit Card,Single,01-Sep-24,Inactive,04-May-24,Cust_156,gmail.com,35,2093.85,250,6,2.9,156
Cust_157,957-522-7990,laura.mccarthy@yahoo.com,,Pennsylvania,Kiribati,Female,20-Mar-24,28-Jan-24,Gold,Cash,Single,19-Sep-24,Active,19-Aug-24,Cust_1884,yahoo.com,58,4738.91,179,6,2.9,157
Cust_158,209-2-,nathaniel.hunter@gmail.com,,Florida,Vietnam,Female,23-Oct-24,23-Oct-24,Gold,Debit Card,Married,26-Sep-24,Inactive,06-Sep-24,Cust_8988,gmail.com,51,5260.22,110,9,2.5,158
Cust_159,476-204-5462,steve.oconnor@outlook.com,,Alabama,Saint Kitts and Nevis,Male,20-Mar-24,23-Oct-24,Gold,Cash,Married,28-Apr-24,Active,09-Sep-24,Cust_2665,outlook.com,60,2176.31,80,6,2.9,159
Cust_160,971-395-6904,margaret.newman@gmail.com,,Nebraska,Suriname,Female,18-Mar-24,06-Mar-24,Others,Credit Card,Married,12-Jul-24,Active,22-Apr-24,Cust_4005,gmail.com,44,9123.1,250,11,2.3,160
Cust_161,782-617-3596,christina.richards@gmail.com,,North Carolina,Grenada,Other,23-Oct-24,23-Oct-24,Platinum,Cash,Others,23-Oct-24,Active,14-Jul-24,Cust_161,gmail.com,44,1851.53,250,6,2.9,161
Cust_162,485-923-4100,lisa.pierce@outlook.com,,Missouri,Palestinian Territory,Female,23-Oct-24,23-Oct-24,Bronze,PayPal,Single,23-Oct-24,Inactive,22-Mar-24,Cust_7340,outlook.com,44,6623.47,250,6,3.8,162
Cust_163,920-7-,amy.solomon@outlook.com,,Iowa,Albania,Female,23-Oct-24,23-Oct-24,Others,PayPal,Single,23-Oct-24,Active,19-Jul-24,Cust_5750,outlook.com,44,2445.91,250,6,2.9,163
Cust_164,769-7-,jared.compton@outlook.com,,Tennessee,Saint Barthelemy,Female,23-Oct-24,23-Oct-24,Silver,PayPal,Divorced,23-Jul-24,Active,06-Sep-24,Cust_1376,outlook.com,25,4804.8,250,6,2.9,164
Cust_165,202-550-2731,steven.garcia@gmail.com,,Illinois,Bulgaria,Male,23-Oct-24,13-Mar-24,Bronze,PayPal,Married,23-Oct-24,Inactive,24-May-24,Cust_5413,gmail.com,44,6543.61,250,6,2.9,165
Cust_166,750-330-1713,william.washington@gmail.com,,New York,Timor-Leste,Other,11-Feb-24,23-Oct-24,Platinum,Debit Card,Married,23-Oct-24,Inactive,10-Mar-24,Cust_2821,gmail.com,44,3156.69,250,6,2.3,166
Cust_167,001-956-6285,nicholas.johnson@yahoo.com,,North Carolina,Somalia,Female,23-Oct-24,12-May-24,Others,Credit Card,Married,23-Oct-24,Active,19-Jan-24,Cust_9249,yahoo.com,37,7841.67,250,6,4.1,167
Cust_168,381-281-1294,kristopher.daniels@gmail.com,,New Hampshire,Turkmenistan,Male,23-Oct-24,23-Oct-24,Others,Credit Card,Divorced,23-Oct-24,Inactive,12-Jul-24,Cust_168,gmail.com,44,6619.61,250,4,2.9,168
Cust_169,001-567-6998,angela.lee@gmail.com,,Pennsylvania,Samoa,Male,28-Sep-24,22-Aug-24,Bronze,Cash,Others,04-May-24,Active,10-Mar-24,Cust_9371,gmail.com,44,8830.23,307,12,2.9,169
Cust_170,163-556-1669,tara.simon@gmail.com,,Missouri,Isle of Man,Male,09-Sep-24,23-Oct-24,Platinum,Credit Card,Single,23-Oct-24,Inactive,29-Jul-24,Cust_170,gmail.com,18,7352.72,437,6,2.9,170
Cust_171,130-170-1507,nicole.edwards@yahoo.com,,Tennessee,Aruba,Female,23-Oct-24,23-Oct-24,Others,Credit Card,Single,26-Feb-24,Active,15-Jul-24,Cust_171,yahoo.com,44,5599.08,250,11,2.9,171
Cust_172,347-734-8043,michael.shepherd@yahoo.com,,Pennsylvania,American Samoa,Female,23-Oct-24,28-Sep-24,Gold,Credit Card,Others,03-Feb-24,Active,16-Jan-24,Cust_172,yahoo.com,42,8142.57,203,6,1.5,172
Cust_173,502-466-1074,steven.curry@gmail.com,,Hawaii,United States Minor Outlying Islands,Male,23-Oct-24,23-Oct-24,Bronze,Debit Card,Divorced,15-May-24,Active,15-May-24,Cust_173,gmail.com,44,3063.03,375,6,4.6,173
Cust_174,942-423-7464,john.simpson@outlook.com,,Michigan,Gibraltar,Female,04-Jun-24,19-Mar-24,Bronze,PayPal,Divorced,07-Apr-24,Active,14-Jul-24,Cust_2762,outlook.com,44,5306.38,145,6,3.5,174
Cust_175,127-174-6190,matthew.trevino@outlook.com,,Louisiana,Dominican Republic,Other,29-Aug-24,20-May-24,Platinum,Debit Card,Married,03-Oct-24,Active,27-Jun-24,Cust_175,outlook.com,24,8172.2,81,1,2.9,175
Cust_176,703-825-9183,jose.ramirez@yahoo.com,,Iowa,Iceland,Male,23-Oct-24,12-Jan-24,Silver,Debit Card,Single,23-Oct-24,Active,24-Jun-24,Cust_6589,yahoo.com,69,6303.23,250,11,3.8,176
Cust_177,783-343-7286,richard.martin@yahoo.com,,Utah,Qatar,Female,23-Oct-24,21-Sep-24,Others,Debit Card,Others,23-Oct-24,Inactive,08-May-24,Cust_177,yahoo.com,44,5621.53,281,6,2.9,177
Cust_178,180-394-5802,kevin.miller@yahoo.com,,California,India,Female,03-Jun-24,06-Feb-24,Gold,Cash,Divorced,11-Sep-24,Active,30-Jul-24,Cust_178,yahoo.com,27,9004.83,278,6,3.5,178
Cust_179,159-498-9538,ruth.hancock@gmail.com,,Iowa,Papua New Guinea,Female,23-Oct-24,23-Oct-24,Platinum,Credit Card,Others,19-Mar-24,Active,19-Feb-24,Cust_6042,gmail.com,44,6617.13,250,6,2.9,179
Cust_180,001-899-2065,monica.bradley@outlook.com,,North Carolina,Congo,Male,23-Oct-24,12-Feb-24,Silver,Debit Card,Married,30-Jun-24,Active,28-Feb-24,Cust_9245,outlook.com,44,4267.3,250,6,2.9,180
Cust_181,166-523-0116,kevin.johnson@gmail.com,,Arkansas,Poland,Male,23-Oct-24,29-Feb-24,Gold,Credit Card,Divorced,17-Aug-24,Active,21-May-24,Cust_181,gmail.com,30,3418.03,494,6,4,181
Cust_182,001-378-7065,jonathan.bell@yahoo.com,,Michigan,Oman,Female,28-Aug-24,23-Oct-24,Platinum,Cash,Single,23-Oct-24,Active,25-Aug-24,Cust_182,yahoo.com,39,8298.06,359,6,4.8,182
Cust_183,570-868-9849,stephanie.chavez@gmail.com,,Michigan,French Guiana,Other,04-Feb-24,06-Oct-24,Platinum,PayPal,Others,23-Oct-24,Active,09-Aug-24,Cust_183,gmail.com,58,5724.13,250,6,2.9,183
Cust_184,399-834-9316,tracy.bridges@gmail.com,,New Hampshire,Liechtenstein,Female,23-Oct-24,23-Oct-24,Bronze,Debit Card,Married,23-Oct-24,Inactive,27-Aug-24,Cust_2600,gmail.com,44,2846.27,250,6,2.9,184
Cust_185,196-098-2893,kimberly.rogers@outlook.com,,Wisconsin,Kuwait,Other,27-Jun-24,23-Oct-24,Platinum,Cash,Married,23-Oct-24,Active,20-Sep-24,Cust_5919,outlook.com,44,4560.38,250,6,2.9,185
Cust_186,001-605-3053,cynthia.nunez@gmail.com,,Utah,Equatorial Guinea,Other,23-Oct-24,23-Oct-24,Bronze,Cash,Single,01-May-24,Active,04-Oct-24,Cust_186,gmail.com,44,6022.98,250,4,2.8,186
Cust_187,144-861-2713,vincent.rodriguez@outlook.com,,Mississippi,Burundi,Male,23-Oct-24,23-Oct-24,Platinum,Credit Card,Married,23-Oct-24,Active,03-Oct-24,Cust_187,outlook.com,40,390.59,250,6,2.4,187
Cust_188,676-492-7947,debbie.west@gmail.com,,New Hampshire,Czech Republic,Other,23-Oct-24,07-Mar-24,Gold,Cash,Others,23-Oct-24,Active,24-Apr-24,Cust_6538,gmail.com,33,7995.99,192,5,4.9,188
Cust_189,657-620-6451,larry.baker@yahoo.com,,Alaska,Sudan,Female,16-Jun-24,25-Jan-24,Bronze,Credit Card,Divorced,24-Feb-24,Active,09-Sep-24,Cust_157,yahoo.com,44,1271.21,250,6,2.9,189
Cust_190,565-889-9600,james.gutierrez@outlook.com,,Colorado,Papua New Guinea,Female,23-Oct-24,31-Jul-24,Bronze,Debit Card,Divorced,23-Oct-24,Inactive,08-Jul-24,Cust_190,outlook.com,44,5294.46,250,2,2.2,190
Cust_191,336-812-9804,sheila.hernandez@outlook.com,,Ohio,Bangladesh,Female,23-Oct-24,28-Mar-24,Others,Debit Card,Married,23-Oct-24,Active,11-Oct-24,Cust_1175,outlook.com,44,9609.11,250,6,2.9,191
Cust_192,001-795-7440,samantha.harris@gmail.com,,Colorado,Japan,Male,23-Oct-24,15-Jun-24,Silver,Debit Card,Single,07-Feb-24,Active,23-Aug-24,Cust_8544,gmail.com,47,3410.3,303,6,3.1,192
Cust_193,992-663-4361,jasmine.garrett@yahoo.com,,Arkansas,Heard Island and McDonald Islands,Female,23-Oct-24,25-Feb-24,Gold,Debit Card,Single,23-Oct-24,Inactive,18-Sep-24,Cust_193,yahoo.com,54,9946.85,250,12,1.7,193
Cust_194,805-726-5826,kenneth.jackson@gmail.com,,Arizona,Zimbabwe,Female,10-Sep-24,23-Oct-24,Silver,Cash,Divorced,23-Oct-24,Active,30-Apr-24,Cust_194,gmail.com,44,7966.18,276,7,4.2,194
Cust_195,001-932-7136,jason.fernandez@yahoo.com,,South Carolina,Svalbard & Jan Mayen Islands,Other,21-Feb-24,23-Oct-24,Bronze,Debit Card,Divorced,12-Mar-24,Active,24-Mar-24,Cust_195,yahoo.com,38,4230.17,259,8,2.9,195
Cust_196,511-374-6869,kevin.medina@yahoo.com,,Missouri,Tuvalu,Other,23-Aug-24,01-Jul-24,Platinum,PayPal,Single,25-Jan-24,Inactive,11-Jun-24,Cust_4128,yahoo.com,44,6295.63,392,7,2.9,196
Cust_197,001-968-4511,alexis.nelson@outlook.com,,Connecticut,Turks and Caicos Islands,Female,23-Oct-24,14-Mar-24,Gold,Cash,Single,14-Jun-24,Inactive,27-Jul-24,Cust_197,outlook.com,44,5686.76,420,9,2.9,197
Cust_198,434-340-9297,jennifer.thompson@gmail.com,,Hawaii,Libyan Arab Jamahiriya,Female,23-Oct-24,23-Oct-24,Silver,Cash,Others,08-Jul-24,Active,01-May-24,Cust_8211,gmail.com,44,5702.99,250,6,2.9,198
Cust_199,336-652-8855,erika.jones@gmail.com,,North Dakota,Reunion,Male,21-Jun-24,23-Oct-24,Bronze,Credit Card,Single,11-Jul-24,Active,09-May-24,Cust_199,gmail.com,44,5508.64,250,4,3.6,199
Cust_200,458-543-4484,melissa.smith@gmail.com,,Illinois,Saint Barthelemy,Other,07-Jul-24,23-Oct-24,Bronze,Credit Card,Single,01-Jan-24,Inactive,02-Mar-24,Cust_200,gmail.com,27,5348.5,301,11,1.2,200
Cust_201,243-453-0576,lance.lopez@yahoo.com,,Nevada,Liechtenstein,Female,01-Apr-24,22-Sep-24,Platinum,Debit Card,Others,23-Oct-24,Active,29-Jul-24,Cust_4307,yahoo.com,31,1687.27,365,3,4.4,201
Cust_202,001-620-7942,kelsey.hall@outlook.com,,Arkansas,Nigeria,Male,10-Aug-24,10-Apr-24,Platinum,Debit Card,Divorced,23-Oct-24,Active,25-Aug-24,Cust_4867,outlook.com,44,4108.44,395,6,2.9,202
Cust_203,711-5-,catherine.holmes@outlook.com,,Tennessee,Ukraine,Other,18-Mar-24,23-Oct-24,Gold,PayPal,Single,25-May-24,Inactive,13-Jun-24,Cust_203,outlook.com,64,8297.32,250,12,2.9,203
Cust_204,178-452-2606,amanda.fox@gmail.com,,North Dakota,Sao Tome and Principe,Male,27-Apr-24,23-Oct-24,Others,PayPal,Others,23-Oct-24,Active,19-Jan-24,Cust_204,gmail.com,44,6736.25,250,6,4.7,204
Cust_205,120-137-6486,samantha.johnson@gmail.com,,Delaware,Nepal,Male,09-Sep-24,23-Aug-24,Silver,PayPal,Others,23-Oct-24,Active,12-May-24,Cust_7782,gmail.com,44,542.55,177,6,2.9,205
Cust_206,502-958-5737,david.morales@gmail.com,,Arizona,Sri Lanka,Female,23-Oct-24,20-Jun-24,Gold,Cash,Others,07-Oct-24,Active,30-Aug-24,Cust_6772,gmail.com,44,1074.46,250,6,4.5,206
Cust_207,223-871-6867,stuart.payne@gmail.com,,Mississippi,New Zealand,Male,17-Sep-24,23-Feb-24,Bronze,Credit Card,Divorced,23-Oct-24,Active,25-Feb-24,Cust_207,gmail.com,34,6833.69,250,7,2.9,207
Cust_208,657-439-9710,matthew.flores@gmail.com,,Maine,Equatorial Guinea,Other,23-Oct-24,25-Feb-24,Others,PayPal,Married,12-Sep-24,Active,11-Jun-24,Cust_208,gmail.com,19,716.56,250,6,3.1,208
Cust_209,001-972-6095,james.smith@gmail.com,,Maine,Latvia,Female,21-May-24,03-Jun-24,Others,Credit Card,Married,25-Mar-24,Active,09-Apr-24,Cust_5021,gmail.com,44,1309.97,111,4,2.9,209
Cust_210,175-1-,jeffrey.fisher@gmail.com,,Illinois,Afghanistan,Other,23-Oct-24,23-Oct-24,Bronze,Debit Card,Divorced,08-Apr-24,Active,17-Feb-24,Cust_210,gmail.com,44,6359.11,250,6,2.2,210
Cust_211,672-434-6697,john.jenkins@outlook.com,,South Dakota,Fiji,Female,23-Oct-24,21-Feb-24,Bronze,Credit Card,Divorced,23-Oct-24,Inactive,02-Sep-24,Cust_211,outlook.com,67,8260.76,316,6,2.9,211
Cust_212,001-857-7890,jennifer.mendoza@yahoo.com,,Arkansas,New Caledonia,Female,23-Oct-24,23-Oct-24,Others,Cash,Single,23-Oct-24,Active,14-Apr-24,Cust_212,yahoo.com,44,4954.12,235,3,2.9,212
Cust_213,608-666-5179,joseph.king@gmail.com,,Iowa,Bulgaria,Male,23-Oct-24,20-Apr-24,Others,Cash,Married,23-Oct-24,Inactive,02-Jan-24,Cust_2193,gmail.com,65,4894.68,250,6,1.2,213
Cust_214,569-306-3922,kyle.howell@yahoo.com,,Alabama,Mali,Female,23-Oct-24,11-Oct-24,Gold,Debit Card,Others,12-Sep-24,Inactive,22-Jun-24,Cust_6582,yahoo.com,30,250.46,250,6,1.4,214
Cust_215,568-219-9721,emily.miller@outlook.com,,Illinois,Pakistan,Male,23-Oct-24,04-Feb-24,Bronze,Credit Card,Married,23-Oct-24,Active,22-May-24,Cust_215,outlook.com,24,2535.45,63,3,2.8,215
Cust_216,122-167-4854,tammy.contreras@yahoo.com,,Louisiana,Estonia,Male,27-Jan-24,23-Oct-24,Others,Debit Card,Divorced,04-Aug-24,Inactive,11-Apr-24,Cust_814,yahoo.com,25,4044.08,250,6,2.9,216
Cust_217,392-672-3910,joseph.knight@outlook.com,,Georgia,Canada,Other,23-Oct-24,06-Feb-24,Silver,Cash,Single,01-Mar-24,Active,16-Jun-24,Cust_6689,outlook.com,41,918.2,250,6,1.2,217
Cust_218,415-638-9040,tyler.carter@yahoo.com,,Delaware,Haiti,Male,23-Oct-24,13-Apr-24,Silver,PayPal,Divorced,27-Sep-24,Active,03-Oct-24,Cust_218,yahoo.com,60,7334.47,250,12,2.2,218
Cust_219,180-331-8596,marc.burch@gmail.com,,Idaho,Cayman Islands,Other,12-Sep-24,23-Oct-24,Bronze,PayPal,Married,02-Sep-24,Active,18-Feb-24,Cust_219,gmail.com,44,8572.99,250,6,2.9,219
Cust_220,560-326-6677,william.patel@yahoo.com,,Tennessee,Egypt,Male,27-Jan-24,23-Oct-24,Gold,PayPal,Single,07-Mar-24,Active,21-Jun-24,Cust_220,yahoo.com,38,6916.99,113,6,4.8,220
Cust_221,197-998-3968,denise.bradley@outlook.com,,Arkansas,Saint Barthelemy,Male,22-Aug-24,23-Oct-24,Platinum,PayPal,Others,30-Jan-24,Inactive,18-Jul-24,Cust_221,outlook.com,44,7563.37,250,6,2.9,221
Cust_222,951-493-1388,kristin.allen@outlook.com,,New Hampshire,Luxembourg,Other,23-Oct-24,16-Sep-24,Platinum,Debit Card,Married,23-Oct-24,Inactive,30-Apr-24,Cust_222,outlook.com,44,4116.32,205,7,4.9,222
Cust_223,821-536-0787,jean.ruiz@outlook.com,,Minnesota,Saint Barthelemy,Other,23-Oct-24,23-Oct-24,Silver,Credit Card,Married,23-Oct-24,Active,19-Sep-24,Cust_3564,outlook.com,50,9674.46,305,12,2.9,223
Cust_224,868-205-9363,scott.sullivan@yahoo.com,,Montana,Turkey,Male,23-Oct-24,23-Oct-24,Others,Debit Card,Others,04-Jul-24,Active,28-Sep-24,Cust_224,yahoo.com,65,1292.7,363,10,1.6,224
Cust_225,683-680-1700,larry.francis@gmail.com,,Wyoming,Malaysia,Female,23-Oct-24,15-Jul-24,Bronze,Cash,Others,23-Oct-24,Active,26-Jan-24,Cust_7884,gmail.com,67,6930.04,250,6,2.9,225
Cust_226,982-726-3968,alec.reed@outlook.com,,Maryland,Morocco,Other,27-Feb-24,18-Jan-24,Bronze,PayPal,Married,09-Feb-24,Inactive,03-Sep-24,Cust_4295,outlook.com,24,7997.77,143,2,2.9,226
Cust_227,001-446-9099,kevin.ferrell@gmail.com,,Virginia,Saudi Arabia,Male,26-Feb-24,23-Oct-24,Silver,Debit Card,Divorced,23-Oct-24,Active,08-Oct-24,Cust_251,gmail.com,21,8996.28,382,6,2.9,227
