CustomerID,FirstName,LastName,Email,Phone,Address,City,State,Country,ZipCode,Gender,Age,JoinDate,LastPurchaseDate,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,Hobbies,AccountCreationDate,AccountStatus,LastUpdated,Notes,ReferrerID,PromotionalEmails,FeedbackRating
Cust_88,Karen,Torres,danielle.fernandez@yahoo.com,-7402,"5162 Brittany Square Geraldfort, AS 08681",South Marcusburgh,Delaware,Samoa,59367,Female,41,,,6847.81,,3,Silver,Credit Card,Married,,Doctor,Music,30-08-2024,,31-05-2024,Without number side.,,FALSE,1.1
Cust_89,Alexander,Gibbs,stacey.cannon@None,+1-309-930-2021x2689,"496 Derek Freeway Suite 886 New Erikaview, TX 09631",Pierceland,Montana,Micronesia,,Male,,,,8113.48,,,Silver,,Divorced,Master,,Music,,Active,30-08-2024,,,TRUE,2.2
Cust_90,Anthony,Miller,robert.brown@outlook.com,822-908-6058,"37880 Baker Neck Apt. 267 Villegasshire, KS 15191",Cindyburgh,California,Fiji,95375,,,,14-05-2024,5772.07,,10,Bronze,,,High School,Teacher,Reading,,Inactive,15-07-2024,,,TRUE,
Cust_91,Elizabeth,Morales,megan.owens@outlook.com,7705973379,"518 Renee Avenue Calebbury, MI 03592",New Linda,Tennessee,Belize,,Female,,14-10-2024,,8145.35,64,1,Gold,Debit Card,Married,,Engineer,,,,04-09-2024,,Cust_8573,FALSE,2.3
Cust_92,Kristina,Fox,roy.jackson@gmail.com,+1-705-511-1967x03893,"483 Harvey Stravenue Gavinside, IA 65629",Port Kellymouth,Colorado,Lesotho,,Female,46,04-04-2024,06-06-2024,1590.71,,,Silver,,Single,,Other,Sports,,Inactive,11-10-2024,,Cust_2364,FALSE,2.3
Cust_93,Joseph,Smith,lindsay.brown@yahoo.com,885-855-2987x8247,"90230 Robbins Mountain Norrismouth, NM 57718",Terryfurt,Louisiana,Spain,,Male,18,,14-07-2024,759.19,279,9,Gold,PayPal,,Master,Doctor,Reading,,Inactive,21-03-2024,,Cust_13,FALSE,4.9
Cust_94,Stephanie,Clark,david.day@outlook.com,001-243-704-7443x89397,"88025 Teresa Pine Suite 354 New Joe, GU 29291",Port Michaelview,Ohio,Nauru,24654,Female,40,18-07-2024,31-01-2024,9397.22,,9,Platinum,Credit Card,,High School,Teacher,Sports,,Inactive,26-02-2024,Public media.,Cust_3169,TRUE,2.7
Cust_95,Phillip,Turner,brittany.wilson@yahoo.com,+1-304-983-7993x05923,"14940 Michael Drive Suite 992 Lake Timothystad, AZ 50037",South Catherinefurt,California,Tokelau,,Male,33,,20-06-2024,8137.41,,,Platinum,,Single,Master,Other,Reading,,,10-04-2024,,,TRUE,
Cust_96,Susan,Ayers,jason.turner@gmail.com,-7488,"84439 Hunt Green Apt. 984 Faulknerport, IL 06347",East Robintown,Louisiana,Cayman Islands,,,,,,4879.02,320,6,Gold,Credit Card,Divorced,Master,Engineer,,,,16-04-2024,Ok paper Congress.,,TRUE,
Cust_97,Mark,Henderson,jose.patterson@gmail.com,+1-293-316-6070x072,"32064 Gomez View Suite 303 New Alexachester, VI 70997",South Terri,Georgia,Sao Tome and Principe,,,57,04-10-2024,,3004.89,421,,Gold,Credit Card,Married,Master,,Music,,,21-03-2024,,Cust_8615,TRUE,
Cust_98,Ashley,Johnson,dustin.phillips@None,8668831626,"113 West Via Suite 275 Loriborough, ME 79514",East Amy,Rhode Island,Mexico,,Male,44,,,2869.87,,1,,Debit Card,Divorced,,Engineer,,,Active,15-06-2024,,,FALSE,1.1
Cust_99,Timothy,Rose,kristin.potts@yahoo.com,001-222-896-2156x503,"9888 Kristen Well Apt. 211 Davisville, PA 91355",East Laurenberg,Virginia,Slovakia (Slovak Republic),51998,Female,,16-09-2024,,4519.68,279,7,Bronze,Debit Card,Divorced,,Teacher,Reading,28-09-2024,Inactive,05-05-2024,,Cust_5561,TRUE,4
Cust_100,Samantha,Stephenson,franklin.hamilton@None,+1-879-661-6805x2641,"5795 Romero Throughway Suite 818 Rodriguezmouth, MI 89691",Bensonmouth,Hawaii,Egypt,33034,Female,,18-07-2024,,3865.53,19,9,,PayPal,Married,High School,Engineer,Traveling,,,16-01-2024,,,FALSE,1.2
Cust_101,Joseph,Lawson,christopher.atkins@outlook.com,540-833-8851x63201,"3065 Dixon Causeway Apt. 618 Port Rebecca, UT 68500",Port Jacob,Montana,Mayotte,25441,Male,,,,7780.39,,,Gold,PayPal,Divorced,Master,Doctor,,12-09-2024,,05-08-2024,,,FALSE,
Cust_102,Eileen,Blankenship,albert.foster@None,+1-261-515-6635x9646,"7867 Mcintosh Island East Michele, KY 17628",Martinezfort,Arizona,Central African Republic,,,,,,4182.92,192,,Bronze,Credit Card,Single,Master,Engineer,Sports,24-06-2024,Inactive,19-02-2024,,,TRUE,4.2
Cust_103,Michael,Miller,susan.walters@yahoo.com,(671)981-0834x063,"99365 Robert Square North Brenda, VA 20406",Johnstonstad,Utah,United Kingdom,,Male,33,,05-03-2024,6903.08,,,Silver,,Divorced,Bachelor,Teacher,,,Active,29-07-2024,,Cust_778,FALSE,
Cust_104,Ronald,Garrett,erica.fernandez@outlook.com,001-594-222-4317x9047,"382 Miles Groves Apt. 129 Hunterburgh, PR 36737",New Morganview,North Dakota,Panama,23220,,28,01-07-2024,,9576.05,,10,Gold,Credit Card,Single,Master,,Music,09-04-2024,Active,15-03-2024,,Cust_3352,FALSE,
Cust_105,Matthew,Hansen,april.murphy@gmail.com,-9530,"4274 Hardy Glen New Maurice, NE 13327",New Russell,South Carolina,Croatia,,Male,,,12-01-2024,4058.48,,,Gold,PayPal,Divorced,,Engineer,,,,09-06-2024,,,FALSE,2.3
Cust_106,Natalie,Simon,brittney.cain@outlook.com,001-944-715-0376x49252,"9097 Dawn Drive Suite 347 Jenkinstown, VI 65026",North Heatherport,New Hampshire,Fiji,2999,,68,,,9433.62,,,Platinum,Credit Card,Single,Bachelor,,Music,,,18-04-2024,Late through.,,FALSE,4.6
Cust_107,David,Miller,anthony.anderson@None,537.254.6453x8470,"8633 Allen Keys Suite 586 Simonshire, UT 35199",Thomasville,Wyoming,Sierra Leone,,Female,56,,07-10-2024,4036.75,,,Silver,Credit Card,Married,Bachelor,Teacher,Reading,12-06-2024,Active,04-05-2024,Poor race outside.,Cust_3730,TRUE,2.5
Cust_108,Bianca,Ramirez,derrick.jackson@gmail.com,001-588-375-6205x0147,"097 Clinton Streets Lake Natalie, OR 67267",Oliviashire,Tennessee,Yemen,8436,Female,,23-06-2024,,9922.73,4,2,Gold,Credit Card,Divorced,Master,Teacher,Sports,20-09-2024,Active,28-07-2024,Glass above human.,Cust_5528,FALSE,
Cust_109,Meghan,Reed,thomas.estrada@yahoo.com,(683)496-8617,"56834 Montgomery Streets Apt. 528 South John, PR 57838",West Dianaville,Louisiana,Sao Tome and Principe,32312,,,23-07-2024,,8538.34,335,,Bronze,,Married,Master,Other,Music,,Active,04-10-2024,Continue I large.,Cust_1288,TRUE,
Cust_110,Nicole,Alvarez,dennis.barajas@yahoo.com,502.441.4456x07390,"919 Bishop Trafficway East Jenniferberg, AZ 00992",Glennfurt,Alabama,Cayman Islands,,,66,23-08-2024,,7084,,3,Platinum,Credit Card,Married,Master,Other,Traveling,30-09-2024,,29-04-2024,,Cust_9719,FALSE,3.2
Cust_111,Chase,Sanders,rebecca.wagner@yahoo.com,(354)702-5002x835,USCGC Higgins FPO AP 88722,Williamshire,Washington,Greenland,,,,27-09-2024,30-08-2024,4112.36,8,,Gold,,Married,,Engineer,Sports,25-06-2024,Inactive,05-10-2024,,Cust_4243,FALSE,
Cust_112,Marcus,Mason,joseph.johnson@None,001-600-333-4802x99838,USCGC Martinez FPO AP 80969,Atkinstown,New York,Saint Martin,,Female,61,,,5406.53,,,Silver,Credit Card,,High School,Other,Reading,,,15-10-2024,,,FALSE,3.8
Cust_113,Emily,Hunt,andrew.gomez@outlook.com,(635)488-8239x5535,"631 Angela Summit East Mariamouth, WY 61694",Lambertstad,Oregon,Panama,,Male,48,,02-10-2024,4558.49,,,Gold,Credit Card,Married,,,Reading,29-03-2024,,02-09-2024,,,TRUE,4.5
Cust_114,Ivan,Sullivan,barry.gardner@outlook.com,3704596335,"PSC 0204, Box 2967 APO AP 94198",Meredithburgh,Maryland,Guyana,14072,,64,,27-08-2024,7856.96,113,9,Silver,Credit Card,,,Other,Sports,02-03-2024,Active,05-04-2024,,Cust_1305,TRUE,
Cust_115,Monica,Lopez,lisa.montgomery@yahoo.com,953.473.2150,"809 Moss Shoal Apt. 582 Aguilarhaven, VI 67924",Nicolemouth,South Dakota,Heard Island and McDonald Islands,,Female,,,,8972.82,278,,Gold,Debit Card,Single,High School,Doctor,Traveling,,,14-06-2024,Know however color.,,FALSE,1.5
Cust_116,Carla,Walsh,jeremy.sanders@gmail.com,3467591444,"374 Obrien Green Lake Barbara, AS 24693",Dickersonmouth,Indiana,Mayotte,94891,Male,52,21-02-2024,12-04-2024,8815.31,328,6,Bronze,PayPal,Married,Bachelor,Teacher,Sports,31-01-2024,,18-02-2024,,Cust_9714,TRUE,
Cust_117,Christina,Moran,sarah.graham@yahoo.com,(601)626-6463,"359 Rollins Crest Meadowsside, ME 35504",Kimberlyhaven,New York,Estonia,,Female,47,10-09-2024,,1182.03,106,,Gold,Credit Card,Single,High School,,Reading,16-02-2024,,31-05-2024,Authority serious.,,TRUE,3.1
Cust_118,Crystal,Grimes,andrew.rocha@gmail.com,4033370304,"14689 Joel Stream Suite 351 Portermouth, UT 52102",Patriciaborough,Texas,Azerbaijan,,Female,,16-07-2024,,8546.81,242,,Gold,Debit Card,Single,High School,,Traveling,,,03-04-2024,Whose letter then.,,TRUE,1
Cust_119,Sean,Mueller,chad.henry@None,951-232-7200x10562,"4690 Norton Turnpike Apt. 605 West Thomasside, NJ 73483",North Williamport,Oregon,North Macedonia,,,19,01-07-2024,,916.13,348,7,Platinum,,Divorced,Master,Other,Traveling,04-08-2024,Inactive,19-02-2024,Whose after dinner.,Cust_8079,TRUE,
Cust_120,Annette,Gonzalez,james.taylor@yahoo.com,(999)703-7729,"525 Cunningham Corners North Lauren, NY 62149",New Christine,Wisconsin,Haiti,44911,,19,04-06-2024,,7520.07,417,,Silver,Debit Card,,,,Sports,,,15-06-2024,History hundred.,,FALSE,1.5
Cust_121,Edward,Buckley,jason.rodriguez@outlook.com,540-255-8921,"16514 Bruce Greens Suite 652 South Pamela, SD 27243",Andreamouth,Georgia,New Zealand,25609,,21,14-06-2024,,1640.56,448,9,Silver,Credit Card,,Master,Engineer,,05-02-2024,,30-07-2024,,,FALSE,
Cust_122,Shelby,Smith,terri.richardson@yahoo.com,(807)239-4136x45097,"714 Davis Ville Lake Crystal, NC 12797",Christianfurt,Alaska,Panama,17115,Female,,,06-02-2024,8644.3,21,,Gold,PayPal,Married,Bachelor,Doctor,Music,18-01-2024,,21-09-2024,,Cust_9422,TRUE,
Cust_123,Joseph,Calderon,sarah.young@gmail.com,489.385.7991x758,"98081 Vasquez Avenue Myersbury, VI 57565",Thompsonshire,South Carolina,San Marino,,,56,24-06-2024,30-08-2024,7571.72,,2,Bronze,PayPal,Single,Master,,Music,27-04-2024,,22-07-2024,,Cust_6537,TRUE,
Cust_124,Travis,Mcpherson,mercedes.pope@yahoo.com,(371)916-9711x40344,"7448 Ellis Summit Suite 329 Kimberlystad, IN 19194",Annashire,Kentucky,Gabon,11261,Female,,,19-04-2024,3570.38,357,11,Bronze,Debit Card,Divorced,Bachelor,Other,Sports,,,20-04-2024,Five mouth possible.,Cust_4277,FALSE,4.8
Cust_125,Calvin,Salazar,stephanie.scott@outlook.com,2489014643,"PSC 1694, Box 4841 APO AE 42516",East Lorimouth,Wisconsin,Nauru,2228,Female,,,,2499.36,,,Gold,Debit Card,,Master,Other,Traveling,,Inactive,04-10-2024,Our institution.,,FALSE,4.8
Cust_126,Pamela,Nolan,jacob.chapman@None,+1-236-790-1848x983,"249 Charles Course Christopherstad, PW 19036",Ryanport,Colorado,Syrian Arab Republic,52938,Female,,,14-09-2024,7097.68,382,1,Gold,PayPal,Divorced,,Other,Reading,,Active,06-09-2024,Rate firm represent.,,TRUE,5
Cust_127,Zachary,Contreras,dean.marshall@gmail.com,001-929-999-4664x0696,"9530 William Forest Apt. 377 South Stevenshire, WI 50000",East Anthony,North Dakota,Paraguay,,Female,66,03-05-2024,,265.08,101,3,Bronze,PayPal,Divorced,Master,Teacher,Music,,Active,06-06-2024,Almost summer in.,,FALSE,
Cust_128,Brian,Brooks,michael.donaldson@gmail.com,723.328.9543,"515 Bell Gardens Apt. 307 East Russellborough, WV 95963",North Stephen,Idaho,Belize,10887,Male,,,,9642.66,231,5,Silver,PayPal,Married,,Teacher,Reading,,,27-09-2024,,,FALSE,1.1
Cust_129,Bryan,Pacheco,tyler.thornton@outlook.com,964.755.6148,"56739 Cardenas Viaduct Suite 805 Donaldchester, CO 05465",South Justintown,Louisiana,Martinique,,,35,09-04-2024,,7198.41,,8,,Debit Card,Divorced,,,Traveling,16-08-2024,Inactive,03-02-2024,,Cust_9047,TRUE,
Cust_130,Jessica,Jones,wayne.saunders@gmail.com,382.690.9143,"7100 Sherman Roads Ryanburgh, WA 40175",Michellestad,New Hampshire,Slovenia,87647,Female,62,,,261.84,,12,Platinum,Credit Card,Divorced,Bachelor,Teacher,Sports,25-05-2024,,30-09-2024,,Cust_76,TRUE,3.4
Cust_131,Vincent,Le,michael.ward@None,+1-537-259-2762x6217,"05042 Jackson Centers Suite 951 Barbaraton, AL 12446",Hermanland,Indiana,Ireland,23406,Male,20,,24-08-2024,6731.89,207,6,,Credit Card,Divorced,Master,Other,Traveling,03-03-2024,,26-02-2024,,,FALSE,
Cust_132,Francisco,Taylor,caleb.osborne@outlook.com,-2657,"077 Christopher River Gonzalezborough, OR 32432",New Jean,Kentucky,Barbados,,Male,,,31-03-2024,2814.41,485,1,Silver,,Divorced,,,,,Inactive,13-04-2024,,,TRUE,1.7
Cust_133,Jonathan,Watkins,tracie.dunn@yahoo.com,876-529-6590,"5850 Jones Hollow Apt. 256 South Philip, MA 57558",New Nicholas,Missouri,Tanzania,,Male,,,29-01-2024,7663.98,68,2,Bronze,,Single,,,Sports,18-09-2024,,01-03-2024,,,FALSE,
Cust_134,Alicia,Norris,nicole.hawkins@yahoo.com,4999706369,"55922 David Pass Apt. 732 Port Ericaberg, MI 24791",South Jennifer,Maryland,Sierra Leone,,Male,65,27-08-2024,19-07-2024,5988.31,,12,Platinum,Debit Card,Married,Master,Other,Traveling,28-07-2024,Inactive,02-07-2024,Meet do cut new.,Cust_8960,TRUE,
Cust_135,Thomas,Pierce,john.bradley@outlook.com,628.452.0639,"0271 Miller Circle Lake Michaelhaven, NM 48705",Port Jacobview,New York,Senegal,872,Male,39,12-10-2024,,7445.11,326,,,,Single,,Other,Traveling,,,28-01-2024,Debate meet.,Cust_7247,TRUE,2
Cust_136,Julian,Estrada,james.scott@None,(477)606-1488x440,"31273 Patrick Shoal Caitlinmouth, PA 67076",Lake Leetown,New Hampshire,Netherlands,,,48,06-03-2024,14-03-2024,867.56,,,Silver,Debit Card,,,Other,Reading,,,24-02-2024,Make each likely.,Cust_508,TRUE,3.9
Cust_137,Taylor,Mcfarland,james.ortiz@outlook.com,(397)723-3524x951,"533 Brennan Crescent Suite 964 Cruzfort, DC 17363",Katherineshire,Georgia,Iraq,32616,Male,,,23-03-2024,7282.47,,6,Bronze,Debit Card,Divorced,Bachelor,Other,Reading,,Inactive,23-04-2024,,Cust_6127,FALSE,4.6
Cust_138,Thomas,Robinson,jennifer.holden@None,824.525.3588,"0838 Johnny Key Suite 031 Martinville, TX 30824",Brooksside,Michigan,Cook Islands,94664,,36,,02-06-2024,8798.11,,,Bronze,,Married,,Teacher,,10-09-2024,Inactive,17-05-2024,Weight woman.,Cust_2299,TRUE,
Cust_139,Jesse,Hunter,james.barton@gmail.com,001-925-819-8253,"97934 Stewart Road South Amanda, GA 09093",Griffinfort,Colorado,Latvia,,,,,27-01-2024,5273.72,241,,Gold,,,High School,Teacher,Music,,Active,08-03-2024,,Cust_946,FALSE,2
Cust_140,Dustin,Shepherd,austin.martin@yahoo.com,613-815-5035x53240,"2863 Amber Mountain Derekborough, CT 21152",Justinside,New Mexico,Singapore,60106,,,24-05-2024,28-07-2024,4502.25,,,Bronze,,Married,Bachelor,Engineer,Traveling,,Active,12-08-2024,,,TRUE,3.7
Cust_141,Jared,Brown,elizabeth.stewart@None,(337)670-7055x840,"81121 Miller Parks Suite 317 Robertmouth, MH 42648",West Stevenfort,Mississippi,Jordan,47980,Female,,04-01-2024,01-08-2024,6526.34,120,2,,Debit Card,,,Doctor,Traveling,,Inactive,15-04-2024,,Cust_7486,FALSE,
Cust_142,Courtney,White,brendan.smith@outlook.com,(948)610-2363x3702,USNV Burke FPO AE 03161,South Kevin,South Carolina,Macao,,Female,,03-05-2024,,6619.55,433,8,Bronze,,Married,High School,Teacher,Sports,06-09-2024,Active,12-09-2024,,,TRUE,3.3
Cust_143,Sarah,Brooks,luis.williams@gmail.com,(995)492-8375x18927,"026 Steven Run Lake Thomasstad, MA 37924",Lake Carol,Alaska,Czech Republic,10866,Male,,07-10-2024,21-07-2024,4908.63,,,Silver,Debit Card,Married,High School,Teacher,Music,,,06-06-2024,,,TRUE,
Cust_144,Carol,Reed,frances.wu@None,001-526-495-5266,"690 Martin Mission Suite 808 Richardshire, MD 07526",Richardberg,Delaware,Wallis and Futuna,,Female,30,,16-03-2024,7723.65,245,,Gold,,Single,Master,Other,Traveling,,Inactive,05-07-2024,Throughout sing.,Cust_7145,FALSE,3.6
Cust_145,Ronald,Mckinney,bradley.gordon@yahoo.com,770.880.7093,"6918 Farmer Brooks Apt. 792 Ashleyshire, CO 91006",West Laurenshire,Montana,Saint Pierre and Miquelon,49502,Female,,,,7532.13,,,,Credit Card,Divorced,Bachelor,Doctor,Music,25-09-2024,Active,18-07-2024,Keep generation.,,TRUE,
Cust_146,Edward,Lee,david.sellers@gmail.com,570.427.5695,"485 Elizabeth Fields Tranton, CA 74168",North Penny,North Dakota,Saint Martin,,,,,05-07-2024,6656.44,,,Bronze,PayPal,Divorced,,Teacher,Music,08-07-2024,,18-06-2024,Live director.,Cust_6302,TRUE,
Cust_147,Katelyn,Moreno,craig.compton@None,001-866-722-7984x5110,"8160 Carter Mount Michaelville, WV 05779",Lake Joseph,Massachusetts,Saudi Arabia,47647,,,,,6651.21,,,,Credit Card,Married,High School,Teacher,Traveling,,Inactive,20-01-2024,Degree billion.,,TRUE,
Cust_148,John,Snyder,amy.rodriguez@None,(632)830-0911x7848,"977 Jacob Green South Jason, VI 97149",South Melissashire,Idaho,Sweden,74143,Female,,,31-07-2024,8276.82,,,,PayPal,Married,Bachelor,Teacher,Sports,,Active,23-08-2024,Would improve.,,FALSE,
Cust_149,Jessica,Fowler,melinda.jones@outlook.com,9078453254,"5558 Rebecca Islands Suite 265 Ramirezburgh, TN 12744",North Yvonnemouth,Montana,South Georgia and the South Sandwich Islands,,Male,66,,,4056.82,249,,,Debit Card,,,,Sports,,Inactive,05-06-2024,,Cust_352,TRUE,
Cust_150,Jerry,Griffin,alexander.mcdonald@yahoo.com,001-868-957-7587x2048,"41736 Velazquez Ports Suite 573 Stevenland, CA 11640",West Tamarafort,California,Trinidad and Tobago,,Male,48,06-08-2024,,1454.38,498,,Bronze,Credit Card,,Master,Engineer,Music,,,23-09-2024,,,FALSE,4.1
Cust_151,Sabrina,Ross,anthony.ochoa@None,(349)256-1256,"59913 Miller Green Apt. 743 Wardmouth, ID 69111",Klineton,Michigan,Estonia,11386,Male,,19-09-2024,03-05-2024,4744.09,,12,Bronze,Debit Card,,High School,Teacher,Reading,,Inactive,31-07-2024,Song because.,Cust_6297,FALSE,
Cust_152,Samuel,Gonzalez,brett.gray@gmail.com,001-214-312-0020x7762,"105 Schmitt Manors Port Matthewshire, NE 23291",Port Suzanne,Idaho,Mayotte,,Male,27,,26-09-2024,838.48,307,,Bronze,Credit Card,Single,Bachelor,Engineer,,,Active,11-09-2024,,,FALSE,
Cust_153,Angelica,Lester,michelle.gonzalez@outlook.com,890-525-4553,USCGC Smith FPO AE 89954,Keymouth,New Hampshire,Australia,,Female,,17-07-2024,21-01-2024,8603.48,244,3,Gold,Debit Card,Single,,Teacher,Sports,,Inactive,03-01-2024,,,FALSE,
Cust_154,Brian,Jarvis,sabrina.fernandez@outlook.com,001-736-818-9596,"6318 Dyer Plaza Port Joshuaside, KY 75661",Andrewsbury,New Mexico,Belarus,,Female,,,,3797.53,47,,,,Married,Master,,Sports,03-10-2024,,04-02-2024,,,TRUE,
Cust_155,Jeremy,Newman,corey.walters@gmail.com,577-821-6619x14974,"4293 Kayla Stream Williamsonfurt, GU 86478",South Andreatown,Pennsylvania,Christmas Island,99523,Male,66,05-05-2024,,2988.26,,7,Bronze,,,Bachelor,,Music,07-08-2024,Active,26-02-2024,,,TRUE,
Cust_156,Joshua,Erickson,jeffrey.morgan@None,966-967-9984x53420,"46501 Sherman Mall Apt. 991 Christinefort, CA 99493",Port Kayleefort,Arkansas,Rwanda,,,35,,,2093.85,,,Bronze,Credit Card,Single,High School,Other,,01-09-2024,Inactive,04-05-2024,Build country then.,,TRUE,
Cust_157,Matthew,Hernandez,laura.mccarthy@yahoo.com,(957)522-7990,"8685 Laura Ford Port Janiceport, HI 96387",West Blakechester,Pennsylvania,Kiribati,,Female,58,20-03-2024,28-01-2024,4738.91,179,,Gold,,Single,,Doctor,Traveling,19-09-2024,,19-08-2024,,Cust_1884,FALSE,
Cust_158,Shelia,Warren,nathaniel.hunter@gmail.com,-2092,"836 Melinda Place Apt. 379 Bellmouth, AR 85265",East Jeromeview,Florida,Vietnam,,Female,51,,,5260.22,110,9,Gold,Debit Card,Married,Bachelor,,Traveling,26-09-2024,Inactive,06-09-2024,Find reason speech.,Cust_8988,TRUE,2.5
Cust_159,Julian,Garrison,steve.oconnor@outlook.com,4762045462,"31430 Orozco Coves Ellenville, TX 84109",Mejiashire,Alabama,Saint Kitts and Nevis,,Male,60,20-03-2024,,2176.31,80,6,Gold,,Married,Master,Teacher,Reading,28-04-2024,,09-09-2024,Include prove.,Cust_2665,TRUE,
Cust_160,William,Dixon,margaret.newman@None,(971)395-6904x92733,"44538 Sharon Field East Amberburgh, WV 63436",Lake Jackson,Nebraska,Suriname,96724,Female,,18-03-2024,06-03-2024,9123.1,,11,,Credit Card,Married,High School,Other,Traveling,12-07-2024,Active,22-04-2024,Remember only than.,Cust_4005,FALSE,2.3
Cust_161,Joseph,Guerrero,christina.richards@None,782-617-3596x45832,"960 Brown Expressway Apt. 961 South Sherifort, IA 76994",Steinview,North Carolina,Grenada,,,,,,1851.53,,,Platinum,,,Master,Engineer,Traveling,,,14-07-2024,,,TRUE,
Cust_162,Dawn,Thomas,lisa.pierce@outlook.com,(485)923-4100x3796,USCGC Smith FPO AA 56777,East Geraldville,Missouri,Palestinian Territory,10268,Female,,,,6623.47,,,Bronze,PayPal,Single,High School,Doctor,Reading,,Inactive,22-03-2024,Our hospital.,Cust_7340,TRUE,3.8
Cust_163,Phillip,Doyle,amy.solomon@outlook.com,-9207,"169 Christy Turnpike Palmershire, MA 90179",Davischester,Iowa,Albania,,Female,,,,2445.91,,,,PayPal,Single,Master,Engineer,Traveling,,,19-07-2024,Statement Mrs east.,Cust_5750,TRUE,
Cust_164,Anthony,Wallace,jared.compton@outlook.com,-7697,"52918 Johnson Crossroad Lake Joel, CO 91077",Campbellmouth,Tennessee,Saint Barthelemy,,Female,25,,,4804.8,,,Silver,PayPal,Divorced,Master,Doctor,Music,23-07-2024,,06-09-2024,Writer today.,Cust_1376,FALSE,
Cust_165,Daniel,Watkins,steven.garcia@None,202-550-2731x77561,USNS Williams FPO AE 41665,Robertland,Illinois,Bulgaria,18832,Male,,,13-03-2024,6543.61,,,Bronze,PayPal,Married,Master,Doctor,Reading,,Inactive,24-05-2024,Bag establish power.,Cust_5413,TRUE,
Cust_166,Willie,Adkins,william.washington@gmail.com,750-330-1713,"775 Justin Vista South Mandy, SC 15460",New Taylorhaven,New York,Timor-Leste,,,,11-02-2024,,3156.69,,,Platinum,Debit Card,Married,Master,Teacher,Traveling,,Inactive,10-03-2024,,Cust_2821,TRUE,2.3
Cust_167,Tyler,Hancock,nicholas.johnson@yahoo.com,001-956-628-5361x6661,"1600 Samantha Flat North Haroldberg, OK 79618",Colemouth,North Carolina,Somalia,,Female,37,,12-05-2024,7841.67,,,,Credit Card,Married,Bachelor,,,,Active,19-01-2024,Gas recently accept.,Cust_9249,FALSE,4.1
Cust_168,Christine,Carter,kristopher.daniels@None,381.281.1294,"6795 Brandon Points Apt. 645 Justinhaven, NE 72507",South Steven,New Hampshire,Turkmenistan,86624,Male,,,,6619.61,,4,,Credit Card,Divorced,Master,Other,Traveling,,Inactive,12-07-2024,Across game film.,,FALSE,
Cust_169,William,Lee,angela.lee@gmail.com,001-567-699-8690x868,"017 Amanda Stream Apt. 372 Millerburgh, IA 78331",Jonesfurt,Pennsylvania,Samoa,,Male,,28-09-2024,22-08-2024,8830.23,307,12,Bronze,,,Bachelor,,Reading,04-05-2024,Active,10-03-2024,Foot fall toward.,Cust_9371,FALSE,
Cust_170,Crystal,Montes,tara.simon@gmail.com,+1-635-561-6695x57607,Unit 7716 Box 8907 DPO AA 73043,South Joseph,Missouri,Isle of Man,,Male,18,09-09-2024,,7352.72,437,6,Platinum,Credit Card,Single,High School,Other,Traveling,,Inactive,29-07-2024,,,FALSE,
Cust_171,Jerry,Wallace,nicole.edwards@yahoo.com,+1-301-701-5075x3066,"851 Martinez Crest Apt. 523 Ashleymouth, NE 03953",Reidtown,Tennessee,Aruba,,Female,,,,5599.08,,11,,Credit Card,Single,High School,Teacher,Traveling,26-02-2024,Active,15-07-2024,Free who low catch.,,TRUE,
